id;estimated_start_time;house_id;info;notes;warnings;visible;notes_ext;raw_address;raw_title;route_id;duration
8646;2015-09-30 19:05:00+00;101;"* Phone Number: 408-910-6545
* Dogs:
* Cleanup Required: Yes";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: ?
* Debris: Put in green bin
* Additional Access information: Remodel still going on - There is no parking (Sept. 2); 3rd week that Aaron could not service the back
* Areas/service to exclude: No Lawns
* Type of service: CUSTOM - WEEKLY
* First service date: June 10, 2015
* Blower restriction: None";t;"";;;1565;00:30:00
8647;2015-09-30 18:35:00+00;;;;;f;;;Lunch;1565;00:30:00
8648;2015-09-30 19:45:00+00;1036;"* Phone Number: (650) 996-0158
* Dogs: 
* Cleanup Required: ?";"* Areas to Focus on:
* **Special Customer - give your best!**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: ?
* Debris: Put in green bin
* Additional Access information: Lawns in front and back
* Areas/service to exclude: 
* Type of service: ESSENTIALS - BI-WEEKLY
* First service date: June 10, 2015
* Blower restriction: None";t;"";;;1565;01:20:00
8768;2015-10-01 15:00:00+00;19;"* Phone Number: 408-896-2229
* Dogs: ?
* Cleanup Required: ?";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: Friday
* Debris: Place on curb
* Additional Access information: Access backyard through left side gate
* Areas/service to exclude: 
* Type of service: WEEKLY, CUSTOM
* First service date: 2/16/2015
* Blower restriction: None";t;"";;;1582;00:50:00
8649;2015-09-30 21:10:00+00;610;"* Phone Number: 408-257-2660
* Dogs: 
* Cleanup Required: ?";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: **008**
* Trash Pickup Day: ?
* Debris: (Put in green bin/Place on curb/Haul away)?
* Additional Access information: 
  * Small area
  * Client must be home for access to backyard (you will need to go through the house)
* Areas/service to exclude: Service includes area inside front gate and on back patio only (HOA services front)
* Type of service: CUSTOM - BI-WEEKLY
* First service date: June 10, 2015
* Blower restriction: None";t;"";;;1565;00:55:00
8650;2015-09-30 22:15:00+00;1690;"* Phone Number: (650) 888-3347
* Dogs: 
* Cleanup Required: ?";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: ?
* Debris: (Put in green bin/Place on curb/Haul away)?
* Additional Access information: 
* Areas/service to exclude: 
* Type of service: ESSENTIALS - BI-WEEKLY
* First service date: July 22, 2015
* Blower restriction: Use battery operated blower only (Los Altos)";t;"";;;1565;01:40:00
8643;2015-09-30 15:00:00+00;574;"* Phone Number: 408-725-8643
* Dogs: 
* Cleanup Required: No";"* Areas to Focus on: 
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: 
* Trash Pickup Day: Monday
* Debris: Put in green bin
* Additional Access information:
* Areas/service to exclude:
* Type of service: CUSTOM - WEEKLY
* First service date: June 10, 2015
* Blower restriction: None";t;"";;;1565;00:50:00
3964;2015-08-06 20:00:00+00;533;"- July 7 customer emailed: customer is unhappy with service and communication; pruning team and irrigation team must be scheduled!
- July 13 customer emailed to:
  - deadhead roses at each visit
  - mow at a higher setting
  - not to power hedge";"- Lawns in front and back
- Deadhead: Roses, dead blades of flax
- Hedge: ficus, jasmine, buxus
- Maintain wild strawberry groundcover
- Unhedge: Xylosma and Abelia
- When plants die off, notify owner and replace them
- Blow debris of hardscape and soft areas (weekly)
- Deadhead: 
- $200
- First service: June 4
- Pick-up: WED";"- Weekly
- DO NOT remove mint
- DO NOT power hedge - customer prefers natural look

- **Owner is home** -
- **Client prefers natural look** regarding shrubs - DO NOT power hedge!!!!
- Maintain wild strawberry groundcover
- Gardeners need to be announced at the gate (emailed customer) 
- Monitor hedges and shrubs on property
  - Text me, if hedges or shrubs need hand pruning  (send photo)
- Monitor yellowing Sago Palm in central planting bed in back yard
  - Text and send me a picture

- Monitor lawn areas and plants on property
  - Text me, if you think that plants and lawn do not get sufficiently watered


- Pick-up: WED
- Green bin: ?
  - text me, if there is a green bin or not";t;"";;;803;01:30:00
2865;2015-07-22 19:30:00+00;201;;;;t;"";;;607;02:00:00
2585;2015-07-17 17:15:00+00;219;;;;t;"";;;522;01:15:00
1566;2015-06-29 21:00:00+00;324;"";there are still a lot of leaves along the back fence and none of the creeping fig was removed. ;"";t;"";;;100;01:30:00
8658;2015-09-30 23:20:00+00;621;"* Phone Number: (408) 391-6656
* Dogs: Yes
* Cleanup Required: No";"* Areas to Focus on:
* Wants service after 10 am
* NO back lawn
* **DO NOT use chemicals in backyard**
* **DO NOT trim anything back**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: Place on curb
* Additional Access information: None
* Areas/service to exclude: NO back lawn; DO NOT trim anything back
* Type of service: CUSTOM, WEEKLY
* First service date: 6/17/2015
* Blower restriction: None
* (Annotated Blueprint link)";t;"";;;1566;00:45:00
8654;2015-09-30 19:10:00+00;;;;;f;;;Lunch;1566;00:30:00
6071;2015-08-31 19:30:00+00;1425;;;Start large irrigation project, - will spread throughout week;t;Jesus Pineda Sr. was also your gardener for this visit.;;;1146;02:00:00
8652;2015-09-30 16:50:00+00;1070;"* Phone Number:  408 978-0532
* Dogs: Yes
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day:  FRIDAY
* Debris:  **Place on curb**
* Additional Access information: MUST MAKE SURE TO KEEP THE GATE CLOSED AT ALL TIMES
* Areas/service to exclude: None
* Type of service:  CUSTOM/BI-WEEKLY
* First service date:  8/27/2015
* Blower restriction: None";t;"";;;1566;01:20:00
8655;2015-09-30 19:40:00+00;1687;"* Phone Number: 408-835-5225
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Thursday
* Debris: Need to take yard clippings with us
* Additional Access information: None
* Areas/service to exclude: None 
* Type of service: ESSENTIALS, BI-WEEKLY
* First service date: 7/21/2015
* Blower restriction: None
* (Annotated Blueprint link)";t;"";;;1566;00:55:00
5517;2015-08-25 16:45:00+00;1022;"- Bi-weekly
- (415) 613-4867";"- Pruning tasks:
  - We advise pruning of Fig tree so that the lower branches don’t cover the
  - Japanese Maples below (please let us know if you would like to proceed)
  - Prune roses";"- Type of service: Custom
- Date of first service: 8/11/15";t;"";;;1054;01:20:00
8657;2015-09-30 22:05:00+00;487;"* Phone Number: (408) 828-8226
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* Notify client if a tree is suffering. Cypress were struggling at time of consultation, will keep an eye on the irrigation
(CUSTOM)
* Trim back neighbor's vine that is encroaching other plants
(REQUESTED)
* Prune front branches 
of [Podocarpus hedge](http://www.budgetplants.com/329-thickbox_default/fern-pine-podocarpus-gracilior.jpg) along back lawn. (CUSTOM)
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Thursday
* Debris: [Put in green bin/Place on curb/Haul away] ?
* Additional Access information: None
* Areas/service to exclude: None
* Type of service: CUSTOM - WEEKLY
* First service date: June 17, 2015
* Blower restriction: None
* (Annotated Blueprint link) - (http://bit.ly/1LuPvO8)";t;"";;;1566;01:10:00
8659;2015-09-30 15:45:00+00;901;"* Phone Number: (302) 345-5847
* Dogs: None
* Cleanup Required: No";"* Areas to Focus on:
**No need to work on the back yard until the renovations are completed. Maintain just want the front yard and courtyard (to their front door)**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: No
* Trash Pickup Day: Wednesday
* Debris: [Put in green bin/Place on curb/Haul away]  ? 
* Additional Access information: No
* Areas/service to exclude: **DO NOT service backyard until renovations are finished**
* Type of service: CUSTOM, BI-WEEKLY
* First service date: July 22, 2015
* Blower restriction: None
* Annotated Blueprint link";t;"";;;1567;01:20:00
8661;2015-09-30 17:20:00+00;1355;"* Phone Number: (408) 221-6582
* Dogs: N/A
* Cleanup Required: Yes, Clean up including weed trimming behind the fence.";"* Areas to Focus on:
**Organic**  products only
* Be aware of location of drainage pipes in back for future planting
* Keep an eye on irrigation controller program
* Stake tree leaning on fence in back
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Wednesday?
* Debris: (Put in green bin/Place on curb/Haul away) ?
* Additional Access information: 
* Areas/service to exclude: 
* Type of service: CUSTOM/WEEKLY
* First service date: July 22, 2015
* Blower restriction: None
(Annotated Blueprint link) - add if available and keep in Temp Doc for HN clean up)";t;"";;;1567;01:50:00
8663;2015-09-30 19:40:00+00;1899;"* Phone Number: (408)532-6155
* Dogs: None
* Cleanup Required: No";"* Areas to Focus on:
Roses quarterly: Hydrangea and Agapanthus and keep dead growth cleared out
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: None
* Trash Pickup Day: Wednesday 
* Debris: No [Put in green bin/Place on curb/Haul away] ?
* Additional Access information: No 
* Areas/service to exclude: **DO NOT trim hedge to right before entering the backyard - let it grow until it reaches the height of the fence**
* Type of service: CUSTOM, BI-WEEKLY [Upgraded to ""Custom Plan""** (Aug 11)]
* First service date: July 22, 2015
* Blower restriction: None
* (Annotated Blueprint link) -";t;"";;;1567;01:20:00
8662;2015-09-30 19:10:00+00;;;;;f;;;Lunch;1567;00:30:00
8664;2015-09-30 21:10:00+00;1031;"* Phone Number: (408) 532-6499
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* Focus on removing weeds in back - see photo sent in by customer
* Deadhead: Roses & Detail perennials
 Prune hanging from out of palm
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/) 
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: **Gardener needs to be announced at gate (Country Club)**
* Trash Pickup Day: Wednesday
Bring garbage cans in if trash has already been picked up before our service on Wednesday
* Debris: No [Put in green bin/Place on curb/Haul away] ?
 Remove leaf debris
* Additional Access information: 
* Areas/service to exclude: Exclude the lawn until August, but do all other services. Customer will advise when he wants services to his lawn to begin. 
* Type of service: CUSTOM, WEEKLY
* First service date: July 15, 2015
* Blower restriction: None
 Blow all debris from hardscape and soft areas
(Annotated Blueprint link) -";t;"";;;1567;01:50:00
5087;2015-08-19 15:00:00+00;2393;;Antonio and Jason -- Jesus Jr and Devon will be stopping by to do an irrigation check on this property too (likely mid-morning).  Their workload is pretty light today, I suggested to them that they help if they can -- if this house is super debris heavy, maybe they can make a dump run to Abel's house for you so you can keep working... something like that?;"Large initial clean-up.  The instructions are, ""REMOVE ALL DEBRIS, EDGE IVY, and PROPERLY TEND TO TREES on the property.""  Please focus first and foremost on these three things, but I provided a whole list of other tasks below that should give you more detail.

NO SERVICE between the 1st and 2nd gate.  Do NOT maintain anything on the right side of the drive from the corner at the fence to Unit #2, and purple flowering shrub by the garage door.  ONLY care for the backyard around Unit #3.";t;"";;;984;08:30:00
2587;2015-07-17 20:30:00+00;201;;;;f;;;;522;01:30:00
8668;2015-09-30 17:40:00+00;319;"* Phone Number: 408-623-4251
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
  * **Organics only**
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: ?
* Debris: [Put in green bin/Place on curb/Haul away] ?
* Additional Access information: None
* Areas/service to exclude: **Pots are excluded**
**Keep pathways clear**
* Type of service: ESSENTIALS - WEEKLY
* First service date: 6/24/15
* Blower restriction: None
* [Annotated Blueprint link](http://bit.ly/1Jnaz2X)";t;"";;;1568;01:05:00
8669;2015-09-30 19:15:00+00;464;"* Phone Number: (408) 314-2848
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Wednesday
* Debris:  Take debris with you, if there is no green bin
* Additional Access information: None
* Areas/service to exclude: None
* Type of service: CUSTOM, BI-WEEKLY
* First service date: 6/10/2015
* Blower restriction: None
* (Annotated Blueprint link)";t;"";;;1568;00:55:00
8670;2015-09-30 20:15:00+00;288;"* Phone Number: (408) 674-7671
* Dogs: No
* Cleanup Required: No";"* Areas to Focus on:
* [Deadhead instructions for flowers](https://www.evernote.com/shard/s381/nl/2147483647/5f8d602c-461a-4008-8e1c-14ec12c9da3f/)
* [Hedges and Shrubs]( http://www.hort.purdue.edu/ext/ho-4.pdf)
* [Ornamental grasses]( http://extension.illinois.edu/grasses/care.cfm)";"* Gate Access Code: N/A
* Trash Pickup Day: Wednesday
* Debris: Take debris with you/trash on street
* Additional Access information: None
* Areas/service to exclude: None
* Type of service: CUSTOM, BI-WEEKLY
* First service date: 5/11/2015
* Blower restriction: None
* (Annotated Blueprint link)";t;"";;;1568;00:30:00
8667;2015-09-30 18:45:00+00;;;;;f;;;Lunch;1568;00:30:00
6478;2015-09-04 18:40:00+00;;;;;f;;;Lunch;1219;00:30:00
8923;2015-09-28 16:30:00+00;36;;;;t;"";;;1604;01:00:00
6046;2015-08-31 15:00:00+00;;;;;f;;1110 Blossom Hill Road, San Jose;Weekly Team Meeting @ Whole Foods;1138;00:45:00
6047;2015-08-31 15:00:00+00;;;;;f;;1110 Blossom Hill Road, San Jose;Weekly Team Meeting @ Whole Foods;1139;00:45:00
